genre,movie_id
Thriller,12612
Drama,12612
Crime,12612
Music,175541
Drama,175541
Action,19495
History,19495
War,19495
Comedy,89857
Comedy,22908
Drama,22908
Action,19187
Comedy,19187
Drama,82283
Comedy,82283
Romance,82283
Drama,98369
Comedy,98369
Adventure,14120
Drama,14120
History,14120
Drama,14575
Action,14575
Thriller,14575
Crime,14575
Comedy,55561
Drama,55561
Drama,13692
Horror,117942
Comedy,117942
Thriller,121676
Romance,121676
Drama,36047
Mystery,36047
Thriller,36047
Comedy,23618
Documentary,23618
Drama,176124
Comedy,40932
Music,40932
Comedy,21413
Drama,21413
Romance,21413
Romance,45881
Drama,45881
Documentary,15800
Crime,13816
Drama,13816
Music,13816
Drama,19398
Comedy,19398
Drama,266102
Music,266102
Comedy,32316
Crime,28028
Drama,28028
Action,47816
Comedy,47816
Romance,47816
Comedy,26710
Action,22600
Crime,22600
Drama,22600
Drama,359870
Comedy,359870
Crime,35545
Drama,35545
Romance,35545
Drama,39845
Comedy,137347
Drama,137347
Adventure,28431
Adventure,55604
Drama,55604
Romance,55604
Western,55604
Drama,408616
Comedy,16155
Crime,16155
Drama,41248
Romance,41248
Action,360799
Adventure,360799
Mystery,360799
Science Fiction,360799
Drama,46989
Horror,86680
Adventure,322443
Drama,322443
Western,322443
Action,322443
Action,42759
Adventure,42759
Drama,42759
Family,42759
Western,42759
Drama,50875
Thriller,50875
Documentary,13259
Drama,29262
Action,59917
Comedy,59917
Crime,59917
Drama,43306
Romance,43306
War,43306
Fantasy,43306
Horror,100275
Comedy,100275
Drama,42819
Comedy,27360
Crime,27360
Drama,242083
Comedy,242083
Family,25353
Adventure,25353
Animation,25353
Drama,21033
Mystery,21033
Thriller,21033
Comedy,46889
Drama,46889
Romance,46889
Crime,35689
Mystery,35689
Thriller,35689
Adventure,171759
Family,171759
Comedy,43601
Romance,43601
Comedy,28907
Music,28907
Western,28907
Thriller,44046
Comedy,25113
Drama,25113
Romance,25113
Comedy,24055
Drama,24055
Romance,24055
Drama,271331
Comedy,27023
Documentary,2287
Horror,42033
Science Fiction,42033
Thriller,42033
Action,42033
Drama,24356
Music,24356
Drama,37206
Family,37206
Drama,39563
Horror,39563
Horror,29064
Thriller,29064
Comedy,19489
Crime,20055
Drama,20055
Mystery,20055
Thriller,20055
Documentary,256836
Drama,25786
Family,25786
TV Movie,25786
Comedy,23531
Romance,23531
Horror,55616
Music,55616
Comedy,20322
Drama,20322
Romance,20322
Drama,49081
Drama,47452
Romance,47452
Comedy,14014
Drama,42497
Fantasy,42497
Comedy,12486
Comedy,49963
Drama,49963
Romance,49963
Comedy,55123
Drama,55123
Drama,45767
Family,45767
Science Fiction,45767
Fantasy,45767
Documentary,35199
Action,42911
Adventure,42911
Drama,24747
Family,22488
Western,22488
TV Movie,22488
Thriller,352978
Adventure,352978
Action,352978
Drama,8895
Documentary,291
Crime,356216
Drama,27451
Drama,14877
History,14877
Western,14877
Comedy,21014
Comedy,129507
Science Fiction,129507
Fantasy,73191
Music,73191
Family,73191
Comedy,20065
Drama,20065
Romance,20065
Documentary,86990
War,86990
Science Fiction,289180
Thriller,289180
Drama,289180
Documentary,13516
Science Fiction,86304
Thriller,86304
Action,356483
Horror,356483
Thriller,356483
Thriller,72086
Mystery,72086
Drama,19083
Mystery,260947
Thriller,260947
Drama,85783
Romance,85783
Action,38665
Adventure,38665
Romance,38665
Western,38665
Thriller,319910
Mystery,319910
Drama,319910
Crime,319910
Action,192210
Drama,192210
Thriller,192210
Drama,87729
Romance,87729
History,87729
Adventure,60400
Comedy,60400
Family,60400
Fantasy,60400
Drama,48620
Drama,33693
Comedy,33693
Romance,33693
Drama,33430
Romance,33430
Adventure,17644
Comedy,17644
Family,17644
Fantasy,17644
Drama,29697
Drama,25461
Romance,25461
Drama,23655
Music,23655
Romance,23655
Drama,226354
Family,226354
Drama,21074
Documentary,44260
Comedy,301748
Comedy,18475
Drama,57022
Drama,19844
Comedy,19844
Romance,19844
Comedy,34043
Family,34043
Romance,34043
Comedy,29463
Drama,29463
Music,29463
Comedy,12818
Romance,12818
Drama,7547
Romance,7547
Action,14351
Adventure,14351
Drama,14351
Comedy,41730
Drama,41730
Action,32091
Fantasy,32091
Drama,31064
Thriller,31064
Action,147767
Comedy,147767
Comedy,42264
Documentary,250745
Comedy,63020
Drama,63020
Romance,63020
Drama,12838
Drama,62677
Music,62677
Comedy,61337
Drama,61337
Comedy,58467
Drama,58467
Romance,58467
Music,58467
Comedy,29015
Fantasy,29015
Drama,21801
Drama,19052
Thriller,19052
Comedy,35219
Drama,35219
Mystery,35219
Thriller,35219
Drama,16988
Comedy,75531
Drama,75531
Unknown,137955
Drama,44770
Romance,44770
Crime,18096
Drama,18096
Thriller,18096
Horror,18096
Drama,77332
Crime,91926
Thriller,91926
Horror,150211
Thriller,150211
Comedy,58680
Romance,58680
Comedy,17926
Romance,17926
Music,17926
Drama,231218
Drama,51384
Romance,51384
Drama,34941
Comedy,35944
Crime,35944
Drama,15013
Horror,107315
Thriller,107315
Action,25212
Drama,25212
Mystery,25212
Thriller,25212
Documentary,178862
Drama,47889
Romance,47889
Horror,157422
Adventure,25379
Drama,25379
Comedy,67377
War,67377
Drama,42586
Comedy,42586
Thriller,42586
Music,42586
Romance,42586
Drama,46849
Family,46849
Thriller,342502
Comedy,44412
Comedy,340190
Comedy,16433
Drama,16433
Adventure,16433
Horror,25713
Thriller,25713
Documentary,30867
Music,30867
Drama,25312
Romance,25312
Horror,103578
Science Fiction,103578
Comedy,68202
Romance,68202
Drama,89540
Comedy,43546
Music,43546
Comedy,18713
Crime,18713
Drama,15059
Action,16016
Adventure,16016
Animation,16016
Comedy,16016
Science Fiction,16016
Drama,57082
Documentary,14358
Family,14358
Drama,26665
Comedy,26665
Crime,34697
Drama,34697
Comedy,25186
Adventure,45226
Crime,45226
Thriller,45226
Comedy,85860
Drama,39541
Family,39541
Comedy,39541
Comedy,29353
Western,29353
Romance,452606
Family,452606
Comedy,452606
Science Fiction,269057
Drama,269057
Music,269057
Mystery,62720
Thriller,62720
Thriller,193603
Horror,193603
Drama,288980
Music,288980
Documentary,139948
Comedy,37028
Drama,37028
Music,37028
Comedy,34341
Romance,34341
Action,18869
Crime,18869
Drama,18869
Thriller,18869
Action,43213
Crime,43213
Thriller,43213
Thriller,176077
Action,56491
Thriller,56491
Drama,373471
Horror,92635
Thriller,92635
Romance,115872
Drama,115872
Comedy,6984
Comedy,46729
Drama,46729
Fantasy,46729
Romance,46729
Science Fiction,46729
Comedy,47941
Drama,43839
Music,43839
Romance,43839
Action,69828
Adventure,69828
Comedy,69828
Crime,69828
Animation,52032
Comedy,52032
Drama,52032
Romance,46727
Drama,46727
Crime,46727
Comedy,38415
Drama,38415
Romance,38415
Drama,43610
Horror,39303
Thriller,39303
Mystery,39303
Drama,294086
Adventure,98644
Drama,98644
Romance,98644
Action,65448
Drama,65448
Crime,65448
Documentary,19153
Comedy,76996
Romance,76996
Adventure,38717
Action,38717
Drama,38717
Horror,85163
Thriller,85163
Adventure,41073
Drama,41073
Drama,299145
Comedy,47502
Crime,47502
Drama,47502
Thriller,36631
Crime,36631
Comedy,44990
Romance,44990
Drama,36584
Thriller,36584
Documentary,40428
Documentary,40862
Drama,40769
Comedy,40769
Comedy,291362
Music,37003
Documentary,37003
Drama,394047
Drama,55903
Thriller,55903
Crime,55903
Crime,93193
Mystery,93193
Drama,91076
Western,69848
Action,69848
Drama,69848
History,69848
Comedy,20468
Science Fiction,290370
Drama,84197
Music,84197
Drama,25428
Crime,370464
Action,370464
Comedy,42057
Romance,42057
Action,31668
Comedy,31668
Drama,31668
History,31668
War,31668
Documentary,331745
Drama,100975
Comedy,100975
Comedy,139998
Drama,139998
Crime,26791
Mystery,26791
Drama,26791
Drama,17044
Romance,17044
War,17044
Drama,52462
Thriller,52462
Documentary,56761
Documentary,77880
Drama,104896
Family,104896
Comedy,73247
Romance,73247
Family,73247
Drama,24985
Romance,24985
Drama,37532
Drama,93350
Romance,93350
Comedy,137683
Drama,137683
Crime,164286
Thriller,164286
Drama,164286
Music,96534
Romance,96534
Comedy,3028
Horror,3028
Science Fiction,3028
Drama,44634
Drama,118098
Music,118098
Drama,39401
Family,39401
Adventure,47890
Mystery,47890
Thriller,47890
Action,80806
Drama,80806
War,80806
Drama,235708
Drama,75033
Comedy,55567
Music,55567
Family,55567
Drama,166624
Comedy,166624
Thriller,20296
Crime,20296
Romance,125052
Crime,125052
Drama,125052
Comedy,136466
Drama,136466
Romance,136466
Drama,81220
Comedy,98557
Romance,98557
Drama,158895
Comedy,35118
Drama,35118
Mystery,35118
Comedy,123879
Drama,123879
Comedy,72766
Romance,72766
Drama,72766
Drama,133575
Romance,133575
Comedy,133575
Documentary,292539
Drama,109881
Mystery,109881
Romance,109881
Documentary,250902
Drama,345003
Comedy,27404
Crime,30246
Drama,30246
Thriller,30246
Drama,30082
Romance,30082
Drama,36046
Romance,36046
Drama,43638
Drama,72913
History,72913
War,72913
Drama,68412
Drama,36549
Mystery,36549
Science Fiction,36549
Thriller,36549
Romance,45930
Comedy,70829
Crime,70829
Romance,70829
Comedy,34417
Comedy,59930
Drama,59930
Romance,59930
Documentary,40658
Drama,78307
Action,56930
Drama,56930
Romance,56930
Documentary,37985
History,218974
Documentary,79161
Documentary,253267
Comedy,49250
Science Fiction,49250
Thriller,278348
Drama,39055
Family,39055
Drama,112456
Action,112456
Drama,77908
Thriller,77908
Romance,77908
Drama,41894
Crime,41894
Horror,215976
Thriller,215976
Comedy,47882
Crime,47882
Mystery,47882
Comedy,27455
Drama,27455
Drama,95385
Thriller,95385
Comedy,78373
Drama,78373
Family,78373
Adventure,20177
Comedy,20177
Science Fiction,20177
Action,50123
Drama,50123
Documentary,89750
Comedy,91122
Romance,91122
Drama,20520
Comedy,20520
Drama,28666
Drama,74457
Science Fiction,70687
Drama,70687
Drama,78705
Comedy,142132
Comedy,175287
Drama,312113
Action,312113
Crime,312113
Drama,118452
Drama,40880
Comedy,55831
Drama,55831
Romance,55831
Crime,46184
Drama,46184
Fantasy,46184
Comedy,299618
Drama,26467
Action,26467
Comedy,99826
Drama,99826
Comedy,176069
Drama,176069
Romance,111794
Comedy,111794
Documentary,30979
War,60908
Horror,310933
Romance,108346
Drama,108346
Drama,70805
Romance,70805
Drama,257238
Action,26916
Adventure,26916
Drama,26916
Documentary,211086
Drama,211086
Romance,173224
Comedy,173224
Music,173224
Comedy,29122
Crime,29122
Drama,185465
Comedy,51955
Romance,51955
Drama,113885
Fantasy,113885
Science Fiction,113885
TV Movie,113885
Drama,88641
Comedy,88641
Documentary,87943
Comedy,96238
Romance,96238
Comedy,55180
Drama,55180
Action,20270
Drama,20270
Family,20270
Mystery,20270
Thriller,20270
Documentary,73981
Documentary,322745
Horror,39535
Thriller,39535
Drama,125263
Drama,157909
Thriller,157909
Drama,196859
Music,196859
Comedy,196859
Horror,281189
Drama,24645
Comedy,43653
Comedy,125123
Romance,125123
Drama,124606
Action,20406
Adventure,20406
Drama,20406
Comedy,89861
Documentary,253290
Drama,146269
Documentary,146231
Crime,150338
Drama,150338
Music,324322
Documentary,324322
Adventure,48382
Family,48382
Documentary,418697
Documentary,284568
Adventure,284568
War,281230
Drama,281230
History,281230
Drama,291675
Romance,291675
Mystery,226188
Drama,226188
Thriller,226188
TV Movie,226188
Unknown,335874
Unknown,223318
Drama,34696
Drama,43743
Mystery,43743
Horror,43743
Drama,270081
TV Movie,270081
Drama,170399
TV Movie,170399
Thriller,362765
Comedy,362765
Mystery,362765
Drama,302579
Documentary,294550
Unknown,334130
