keyword,movie_id
dual,10138
james,10138
inventor,10138
tony stark,10138
press,10138
public,10138
life,10138
enemies,10138
man,10138
military,10138
new alliances –,10138
share,10138
potts,10138
rhodey,10138
pepper potts,10138
let,10138
government,10138
alliances,10138
billionaire,10138
pepper,10138
new,10138
confront,10138
based on comic,10138
aftercreditsstinger,10138
tony,10138
malibu,10138
billionaire inventor,10138
superhero,10138
unwilling,10138
pressure,10138
invention,10138
marvel cinematic universe (mcu),10138
forge,10138
break out,10138
technology,10138
iron,10138
rhodes,10138
faces pressure,10138
aware,10138
powerful,10138
revenge,10138
dual life,10138
world,10138
armored,10138
powerful enemies,10138
stark,10138
faces,10138
dual,10138
james,10138
inventor,10138
tony stark,10138
press,10138
public,10138
life,10138
enemies,10138
man,10138
military,10138
new alliances –,10138
share,10138
potts,10138
rhodey,10138
pepper potts,10138
let,10138
government,10138
alliances,10138
billionaire,10138
pepper,10138
new,10138
confront,10138
based on comic,10138
aftercreditsstinger,10138
tony,10138
malibu,10138
billionaire inventor,10138
superhero,10138
unwilling,10138
pressure,10138
invention,10138
marvel cinematic universe (mcu),10138
forge,10138
break out,10138
technology,10138
iron,10138
rhodes,10138
faces pressure,10138
aware,10138
powerful,10138
plagues,272
driven,272
batman,272
haunted by the past,272
uncovering,272
evil doctor,272
gotham,272
new identity,272
symbol,272
work,272
criminal,272
life,272
wayne,272
fear,272
bruce wayne,272
underworld,272
vigilante,272
creates,272
home,272
billionaire,272
ninja,272
new,272
city,272
based on comic,272
defeating,272
martial arts,272
dedicates,272
identity,272
master villain,272
superhero,272
bruce,272
loss of loved one,272
tragedy,272
corruption,272
crime fighter,272
criminal underworld,272
instead,272
secret identity,272
unable,272
super power,272
rivalry,272
tragic hero,272
unfulfilled love,272
undercover,272
plagues,272
driven,272
batman,272
haunted by the past,272
uncovering,272
evil doctor,272
gotham,272
new identity,272
symbol,272
work,272
criminal,272
life,272
wayne,272
fear,272
bruce wayne,272
underworld,272
vigilante,272
creates,272
home,272
billionaire,272
ninja,272
new,272
city,272
based on comic,272
defeating,272
martial arts,272
dedicates,272
identity,272
master villain,272
superhero,272
bruce,272
loss of loved one,272
tragedy,272
corruption,272
crime fighter,272
criminal underworld,272
instead,272
secret identity,272
unable,272
super power,272
rivalry,272
tragic hero,272
unfulfilled love,272
undercover,272
hands,284053
world,284053
norse god,284053
civilization,284053
ragnarok,284053
norse mythology,284053
asgard,284053
time,284053
loki,284053
alien planet,284053
duringcreditsstinger,284053
end,284053
ruthless,284053
female villain,284053
home,284053
stop,284053
race,284053
new,284053
thor,284053
sequel,284053
based on comic,284053
aftercreditsstinger,284053
superhero,284053
asgardian,284053
universe,284053
marvel cinematic universe (mcu),284053
destruction,284053
hela,284053
threat,284053
finds,284053
powerful new threat,284053
powerful,284053
imprisoned,284053
hands,284053
world,284053
norse god,284053
civilization,284053
ragnarok,284053
norse mythology,284053
asgard,284053
time,284053
loki,284053
alien planet,284053
duringcreditsstinger,284053
end,284053
ruthless,284053
female villain,284053
home,284053
stop,284053
race,284053
new,284053
thor,284053
sequel,284053
based on comic,284053
aftercreditsstinger,284053
superhero,284053
asgardian,284053
universe,284053
marvel cinematic universe (mcu),284053
destruction,284053
hela,284053
threat,284053
finds,284053
powerful new threat,284053
powerful,284053
imprisoned,284053
hands,284053
world,284053
norse god,284053
civilization,284053
ragnarok,284053
norse mythology,284053
asgard,284053
time,284053
loki,284053
alien planet,284053
duringcreditsstinger,284053
end,284053
ruthless,284053
female villain,284053
home,284053
stop,284053
race,284053
new,284053
thor,284053
sequel,284053
based on comic,284053
aftercreditsstinger,284053
superhero,284053
asgardian,284053
universe,284053
marvel cinematic universe (mcu),284053
destruction,284053
hela,284053
threat,284053
finds,284053
powerful new threat,284053
powerful,284053
imprisoned,284053
s,150540
sadness,150540
conflict,150540
best,150540
bumpy,150540
mind,150540
new job,150540
uprooted,150540
father,150540
emotions,150540
ice hockey,150540
cartoon,150540
positive,150540
tries,150540
life,150540
anger,150540
school,150540
midwest,150540
new city,150540
house,150540
emotions conflict,150540
duringcreditsstinger,150540
headquarters,150540
help,150540
fear,150540
dream,150540
road,150540
francisco,150540
growing,150540
inside,150540
minnesota,150540
elementary school,150540
everyday,150540
exception,150540
guiding,150540
new,150540
advise,150540
california,150540
everyday life,150540
imaginary friend,150540
city,150540
san francisco,150540
live,150540
running away,150540
job,150540
bumpy road,150540
family,150540
centre,150540
san,150540
unicorn,150540
memory,150540
family relationships,150540
riley,150540
navigate,150540
sadness—live,150540
's mind,150540
starts,150540
control centre,150540
disgust,150540
joy,150540
things,150540
control,150540
twenty-two,135397
creature,135397
world,135397
escape,135397
isla nublar,135397
island,135397
features,135397
envisioned,135397
nublar,135397
hammond,135397
john,135397
theme park,135397
events,135397
amusement park,135397
mosasaurus,135397
genetic engineering,135397
tyrannosaurus rex,135397
animal attack,135397
jurassic,135397
years,135397
john hammond,135397
fully,135397
originally,135397
dinosaur theme park,135397
sequel,135397
dna,135397
dinosaur,135397
park,135397
theme,135397
functioning,135397
isla,135397
raptor,135397
animal horror,135397
velociraptor,135397
primal fear,135397
s,807
neo-noir,807
religion,807
s.w.a.t.,807
sins,807
mind,807
novice partner,807
dark,807
deadly,807
seasoned,807
efforts,807
sin,807
homicide,807
viewers,807
remains,807
killer 's mind,807
hunt,807
immoderateness,807
desperate hunt,807
pension,807
scoffs,807
partner,807
insomnia,807
det,807
sommerset,807
inside,807
rain,807
investigation,807
detectives,807
takes,807
researches,807
novice,807
effort,807
mills,807
pride and vanity,807
seven deadly sins,807
rage and hate,807
homicide detectives,807
evisceration,807
murder,807
police,807
self-fulfilling prophecy,807
serial,807
serial killer,807
drug dealer,807
seven,807
based,807
detective,807
case,807
crimes,807
sadism,807
film,807
tortured,807
depravity,807
desperate,807
killer,807
unravel,807
victim,807
haunting,807
psychopath,807
s,674
submitted,674
be,674
teenage hero,674
tournament,674
did,674
boarding school,674
wizard,674
christmas,674
wizarding world,674
vision,674
deadly,674
dying and death,674
schools,674
fierce water demons,674
world cup,674
competitor,674
school,674
harry,674
harry potter,674
wizarding,674
triwizard,674
potter,674
chosen one,674
maze,674
named,674
grasp,674
who,674
fierce,674
mermaid,674
magic,674
emerges,674
confront,674
dragon,674
school of witchcraft,674
cruel grasp,674
black magic,674
cruel,674
based on young adult novel,674
glory,674
enchanted,674
battle,674
's name,674
witch,674
water,674
grueling,674
goblet,674
demons,674
based on novel or book,674
world,297762
conflict,297762
island,297762
princess,297762
greek mythology,297762
evil,297762
dc extended universe (dceu),297762
heroine,297762
bring,297762
man,297762
female empowerment,297762
end,297762
feminism,297762
female protagonist,297762
woman director,297762
strong woman,297762
confront,297762
world war,297762
based on comic,297762
war,297762
forces,297762
comes,297762
period drama,297762
superhero,297762
grips,297762
empowerment,297762
amazon,297762
world war i,297762
human,297762
hero,297762
super power,297762
human conflict,297762
1910s,297762
world,297762
conflict,297762
island,297762
princess,297762
greek mythology,297762
evil,297762
dc extended universe (dceu),297762
heroine,297762
bring,297762
man,297762
female empowerment,297762
end,297762
feminism,297762
female protagonist,297762
woman director,297762
strong woman,297762
confront,297762
world war,297762
based on comic,297762
war,297762
forces,297762
comes,297762
period drama,297762
superhero,297762
grips,297762
empowerment,297762
amazon,297762
world war i,297762
human,297762
hero,297762
super power,297762
human conflict,297762
1910s,297762
world,297762
conflict,297762
island,297762
princess,297762
greek mythology,297762
evil,297762
dc extended universe (dceu),297762
heroine,297762
bring,297762
man,297762
female empowerment,297762
end,297762
feminism,297762
female protagonist,297762
woman director,297762
strong woman,297762
confront,297762
world war,297762
based on comic,297762
war,297762
forces,297762
comes,297762
period drama,297762
superhero,297762
grips,297762
empowerment,297762
amazon,297762
world war i,297762
human,297762
hero,297762
super power,297762
human conflict,297762
1910s,297762
entire life,14160
gives,14160
8,14160
pets,14160
wilderness,14160
fredricksen,14160
spent,14160
year,14160
life,14160
carl,14160
exploring,14160
experiencing,14160
duringcreditsstinger,14160
central and south america,14160
fullest,14160
fate,14160
lease,14160
twist,14160
named,14160
persistent,14160
78,14160
entire,14160
new,14160
age difference,14160
russell,14160
old wilderness,14160
globe,14160
balloon,14160
passed,14160
old,14160
new lease,14160
carl fredricksen,14160
dog,14160
travel,14160
persistent 8-year,14160
senior,14160
explorer,14160
age,14160
dreaming,14160
insurmountable,102899
protect,102899
world,102899
strength,102899
mentor,102899
ant-man,102899
ant,102899
pym,102899
man,102899
thief,102899
scale,102899
scott,102899
secret,102899
duringcreditsstinger,102899
help,102899
plan,102899
save,102899
ability,102899
astonishing,102899
scott lang,102899
increase,102899
new,102899
heist,102899
embrace,102899
new generation,102899
towering,102899
doctor,102899
pull,102899
miniature people,102899
shrinking,102899
based on comic,102899
miniaturization,102899
aftercreditsstinger,102899
suit,102899
inner,102899
superhero,102899
insurmountable obstacles,102899
seemingly,102899
master thief,102899
master,102899
shrink,102899
against,102899
hank,102899
generation,102899
obstacles,102899
marvel cinematic universe (mcu),102899
threats,102899
armed,102899
hank pym,102899
hero,102899
spectacular,102899
lang,102899
insurmountable,102899
protect,102899
world,102899
strength,102899
mentor,102899
ant-man,102899
ant,102899
pym,102899
man,102899
thief,102899
scale,102899
scott,102899
secret,102899
duringcreditsstinger,102899
help,102899
plan,102899
save,102899
ability,102899
astonishing,102899
scott lang,102899
increase,102899
new,102899
heist,102899
embrace,102899
new generation,102899
towering,102899
doctor,102899
pull,102899
miniature people,102899
shrinking,102899
based on comic,102899
miniaturization,102899
aftercreditsstinger,102899
suit,102899
inner,102899
superhero,102899
insurmountable obstacles,102899
seemingly,102899
master thief,102899
master,102899
shrink,102899
against,102899
hank,102899
generation,102899
obstacles,102899
marvel cinematic universe (mcu),102899
threats,102899
armed,102899
hank pym,102899
hero,102899
spectacular,102899
lang,102899
revenge,238
crime family,238
italian,238
religion,238
mafia war,238
attempt,238
sicilian mafia,238
love at first sight,238
crime,238
gang violence,238
europe,238
steps,238
campaign,238
vito corleone,238
mafia,238
corleone,238
life,238
1955,238
dead horse,238
bloody revenge,238
lawyer,238
1945,238
italy,238
bloody,238
years,238
crime family patriarch,238
survives,238
chronicle,238
launching,238
organized,238
youngest,238
1950s,238
would-be killers,238
loss of loved one,238
spanning,238
care,238
vito,238
rise to power,238
family,238
barely,238
religious hypocrisy,238
son,238
italian-american corleone,238
patriarch,238
symbolism,238
american,238
revenge motive,238
organized crime,238
fictional,238
killers,238
gun violence,238
1940s,238
based on novel or book,238
michael,238
storm,286217
planet,286217
way,286217
left,286217
planet mars,286217
meager supplies,286217
mars,286217
mission,286217
subsist,286217
presumed,286217
2030s,286217
space,286217
deep space,286217
duringcreditsstinger,286217
fierce storm,286217
signal,286217
crew,286217
meager,286217
struggle for survival,286217
nasa,286217
engineering,286217
fierce,286217
spirit,286217
botanist,286217
alive,286217
dead,286217
manned,286217
astronaut,286217
hostile planet,286217
mark,286217
hostile,286217
stranded,286217
based on novel or book,286217
earth,286217
isolation,286217
watney,286217
alone,286217
finds,286217
draw,286217
ingenuity,286217
wit,286217
potatoes,286217
astronaut mark watney,286217
supplies,286217
survived,286217
survival,286217
spacecraft,286217
s,105
plutonium,105
eccentric inventor friend,105
tiempo,105
love and romance,105
sent,105
teenager,105
mad scientist,105
time travel,105
time,105
race against time,105
rekindling,105
inventor,105
terrorism,105
1955,105
doc brown,105
marty,105
eccentric,105
parents,105
journey in the past,105
help,105
doc,105
return,105
teenage life,105
meeting,105
changing the past or future,105
brown,105
hidden identity,105
mother 's romantic interest,105
1985,105
attracting,105
repair,105
romance,105
flying car,105
guitar,105
inadvertently,105
friend,105
clock tower,105
eighties,105
fish out of water,105
marty mcfly,105
teenage love,105
romantic,105
1950s,105
damage,105
amused,105
invention,105
mcfly,105
destiny,105
car race,105
accidentally,105
mother,105
history,105
lightning,105
bullying,105
disrupting,105
hands,675
dark arts,675
left,675
wizard,675
christmas,675
year,675
wizarding world,675
training,675
dark,675
prophecy,675
dying and death,675
mystical land,675
harry,675
returning,675
