criticName,isTopCritic,firstReview,latestReview,critic_id
L.J. Strom,False,2000-01-01,2005-05-01,5698
Lael Loewenstein,False,2000-01-01,2022-12-13,5705
Lael Loewenstein,True,2000-01-01,2012-08-02,5705
Laila Hassani,False,2009-11-27,2009-11-27,5707
Lance Goldenberg,False,2004-03-03,2005-04-20,5711
Lanre Bakare,True,2015-03-17,2016-11-18,5717
Lara Martin,False,2009-05-29,2011-07-14,5720
Larry Carroll,False,2002-04-16,2021-06-30,5725
Larry Rodgers,True,2005-07-21,2005-07-21,5730
Larushka Ivan-Zadeh,True,2008-08-01,2022-12-17,5734
Latoya Austin,False,2023-01-18,2023-03-27,5735
Latoya Newman,False,2016-03-04,2016-07-08,5736
Laura Burrows,False,2008-08-01,2018-10-18,5742
Laura Bushell,False,2008-02-19,2008-02-19,5743
Laura Bushell,True,2002-04-15,2011-05-05,5743
Laura Davis,False,2019-02-22,2019-02-28,5746
Laura Delaney,False,2016-07-19,2022-10-13,5748
Laura Hiros,False,2018-03-14,2023-03-10,5754
Laura Kern,True,2005-04-28,2015-09-14,5758
Laura Parker,False,2008-02-27,2008-02-27,5763
Laura Potier,False,2019-09-05,2021-12-14,5765
Laura Sirikul,False,2022-01-07,2022-01-07,5770
Lauren Bradshaw,False,2018-09-11,2022-07-15,5772
Lauren Carroll Harris,False,2013-02-28,2017-08-10,5774
Lauren Kane,False,2004-05-07,2004-05-07,5779
Lauren O'Callaghan,False,2017-02-17,2017-02-17,5784
Lauren Veneziani,False,2019-02-12,2021-04-29,5786
Laurence Boyce,False,2011-11-19,2022-05-05,5790
Laurence Boyce,True,2010-05-20,2011-11-22,5790
Laurence Phelan,True,2014-02-14,2015-01-09,5792
Lawrence Garcia,False,2017-12-19,2018-09-06,5798
Lawrence Garcia,True,2019-03-26,2020-04-30,5798
Lawrence Toppman,False,2000-01-01,2023-03-31,5803
Lawrence Van Gelder,True,2000-01-01,2005-05-09,5804
Lea Russo,False,2002-06-05,2002-06-05,5809
Leah Churner,True,2013-01-04,2013-04-12,5811
Lee Cassanell,False,2018-11-05,2019-03-07,5824
Lee Griffiths,True,2010-02-05,2011-07-14,5826
Lee Marshall,False,2007-05-23,2022-08-31,5829
Lee Marshall,True,2010-09-01,2011-09-08,5829
Lee McCoy,False,2020-07-15,2022-12-22,5831
Leigh Johnson,False,2002-03-02,2009-09-08,5836
Leigh Monson,False,2018-01-24,2022-03-01,5837
Leigh Monson,True,2022-08-18,2022-10-05,5837
Leigh Paatsch,False,2008-06-07,2022-12-13,5839
Leigh Paatsch,True,2010-02-19,2010-02-19,5839
Leigh Singer,False,2004-03-21,2019-04-25,5841
Leila Latif,False,2022-08-31,2022-08-31,5844
Leila Latif,True,2020-09-04,2022-09-05,5844
Leo Lewis,True,2007-06-28,2007-06-28,5856
Leo Robson,True,2009-10-23,2012-10-25,5858
Leonard Klady,False,2003-06-23,2022-08-30,5863
Leonard Klady,True,2007-03-21,2018-12-28,5863
Leonardo Faierman,False,2017-02-23,2017-11-23,5869
Leonie Cooper,False,2021-06-08,2021-06-09,5872
Leonie Hayden,False,2014-08-28,2017-01-12,5873
Lesley Coffin,False,2016-02-07,2017-08-01,5875
Lesley O'Toole,False,2009-02-27,2009-02-27,5877
Leslie Combemale,False,2019-02-13,2021-11-04,5881
Leslie Felperin,True,2001-04-17,2023-01-23,5883
Lewis Bazley,False,2013-05-22,2015-11-27,5891
Lewis Bazley,True,2011-04-21,2013-06-28,5891
Lewis Corner,False,2012-07-04,2012-10-27,5894
Lewis Knight,False,2018-10-17,2021-10-18,5895
Lewis Porteous,False,2015-09-24,2015-11-24,5897
Lexi Feinberg,False,2005-02-22,2007-07-02,5901
Liam Crowley,False,2022-12-13,2022-12-13,5906
Liam Dunn,False,2014-06-05,2015-04-13,5908
Liam Hoofe,False,2016-07-12,2016-11-29,5910
Liam Lacey,False,2017-08-03,2022-05-10,5911
Liam Lacey,True,2001-05-04,2015-07-17,5911
Liam Macleod,False,2016-07-12,2016-07-12,5913
Liam Maguren,False,2003-12-06,2022-10-03,5914
Liam Nicholls,False,2014-01-06,2014-11-07,5915
Liam Underwood,False,2019-09-10,2019-09-10,5917
Libby Purves,False,2016-08-25,2017-07-14,5919
Lillian Crawford,True,2020-08-12,2020-08-12,5925
Limara Salt,False,2010-11-29,2011-04-20,5927
Limara Salt,True,2009-01-23,2014-12-08,5927
Linda Marric,True,2017-02-14,2023-01-20,5936
Linda McGee,False,2007-10-15,2007-10-15,5937
Lindsey Bahr,True,2014-10-02,2022-12-13,5945
Lindsey McGinnis,False,2020-09-15,2020-09-15,5946
Lindsey Romain,False,2018-09-24,2020-10-29,5947
Lindsey Ward,False,2008-08-06,2010-11-24,5948
Lindy T. Shepherd,False,2004-11-18,2005-08-04,5949
Lisa Giles-Keddie,False,2011-02-06,2022-10-27,5956
Lisa Kennedy,True,2002-12-19,2023-01-10,5962
Lisa Nesselson,False,2008-10-18,2022-05-25,5968
Lisa Nesselson,True,2001-02-07,2011-01-20,5968
Lisa Osborne,False,2000-01-01,2008-10-18,5971
Lisa Rosman,False,2003-11-20,2017-08-04,5973
Lisa Rosman,True,2010-03-24,2017-07-19,5973
Lisa Stokes,False,2001-08-09,2002-06-14,5977
Lisa Twang,False,2017-09-20,2017-09-20,5980
List Staff,False,2019-03-20,2019-03-20,5985
Liz Beardsworth,True,2000-01-01,2016-04-07,5987
Liz Braun,False,2000-01-01,2021-10-05,5988
Liz Braun,True,2001-02-09,2018-06-28,5988
Liz Perle,False,2011-01-02,2011-01-02,5993
Lizo Mzimba,True,2000-01-01,2008-10-21,5996
Lloyd Bradley,True,2008-03-12,2016-07-29,6001
Lola Borg,True,2013-05-21,2013-05-21,6010
Lonita Cook,False,2019-11-06,2022-02-22,6012
Lori Hoffman,False,2004-01-28,2017-02-28,6017
Lorien Haynes,False,2012-08-09,2019-05-16,6019
Lorien Haynes,True,2007-09-28,2010-02-19,6019
Lorrie Palmer,False,2020-09-23,2020-09-23,6023
Lottie Moggach,False,2007-03-28,2007-03-28,6025
Lou Lumenick,False,2021-03-31,2022-08-16,6028
Lou Lumenick,True,2000-01-01,2016-09-29,6028
Louis B. Hobson,False,2000-01-01,2015-07-15,6032
Louis B. Hobson,True,2001-03-02,2001-03-02,6032
Louis Black,True,2000-01-01,2015-01-23,6036
Louisa Moore,False,2018-12-20,2023-01-04,6045
Louise Brealy,True,2012-12-07,2012-12-07,6047
Louise Burrell,False,2019-02-12,2020-10-27,6048
Luanne Brown,False,2002-06-04,2004-04-19,6053
Lucero Calderón,False,2015-04-20,2019-10-04,6055
Lucian Robinson,True,2011-05-12,2011-09-01,6057
Lucy Aitken,True,2006-04-01,2006-04-01,6060
Lucy Barrick,False,2010-02-05,2020-04-09,6062
Lucy Buglass,False,2020-07-24,2022-09-28,6063
Lucy Maher,False,2019-09-09,2019-09-09,6065
Lucy Popescu,False,2016-06-23,2019-04-04,6068
Luis Angel H. Mora,False,2020-12-05,2022-07-14,6073
Luis Bond,False,2020-06-24,2022-01-02,6074
Luis Fernando Galván,False,2015-05-12,2020-01-27,6076
Luis Gamboa,False,2015-09-01,2017-09-07,6077
Luis Martinez,False,2002-05-07,2021-10-29,6078
Luis Martínez ,False,2016-05-12,2023-01-26,6079
Luis Miguel Cruz,False,2015-05-12,2021-07-21,6080
Luis Roiz,False,2015-09-01,2015-09-01,6082
Luisa F. Ribeiro,False,2002-01-24,2002-12-20,6084
Luke Buckmaster,False,2000-01-01,2023-02-14,6085
Luke Buckmaster,True,2014-10-16,2021-08-18,6085
Luke Channell,False,2016-05-02,2022-10-27,6087
Luke Channell,True,2016-02-05,2016-02-05,6087
Luke Edwards,False,2010-01-22,2010-03-25,6089
Luke Goodsell,False,2009-05-06,2023-02-02,6090
Luke Parker,False,2018-04-13,2021-09-27,6097
Luke Ryan,False,2011-02-22,2011-03-23,6098
Luke Savage,False,2017-09-08,2017-09-08,6100
Luke Walpole,False,2022-05-31,2022-05-31,6101
Luke Y. Thompson,False,2000-01-01,2022-12-13,6103
Luke Y. Thompson,True,2006-02-21,2023-01-13,6103
Lydia Jenkin,False,2016-05-16,2016-05-16,6107
Lynden Barber,False,2009-11-12,2021-12-22,6111
Lynden Barber,True,2010-01-13,2023-03-31,6111
Lynnette Nicholas,False,2018-09-26,2020-11-15,6116
M Suganth,False,2018-10-25,2022-08-31,6119
M. Faust,False,2003-04-26,2019-02-08,6120
M.N. Miller,False,2022-03-28,2022-12-15,6127
Mabel Salinas,False,2015-04-07,2019-05-12,6134
Mack Rawden,False,2013-10-03,2020-04-24,6137
Madeleine Harmsworth,False,2012-02-23,2022-08-22,6140
Mae Abdulbaki,False,2016-11-02,2022-12-21,6145
Mail Staff,False,2000-01-01,2009-11-06,6157
Maitland McDonagh,False,1997-10-17,2019-04-17,6158
Maitland McDonagh,True,2007-08-16,2014-05-09,6158
Mal Vincent,False,2014-05-13,2022-03-29,6160
Malcolm Johnson,False,2003-11-01,2023-03-31,6162
Malene Arpe,True,2004-09-17,2007-06-22,6165
Malika Kingston,True,2018-05-13,2018-05-13,6167
Manish Gajjar,False,2012-07-27,2012-09-07,6171
Manjusha Radhakrishnan,False,2017-09-05,2019-10-14,6173
Manohla Dargis,True,2001-12-25,2023-01-20,6178
Manoj Kumar R,False,2022-08-31,2022-10-24,6179
Manolo Garcia,False,2020-02-22,2020-02-22,6180
Manu Yáñez,False,2016-05-16,2021-10-18,6184
Manuel Mendoza,True,2008-08-06,2010-08-27,6187
Manuel Piñón,False,2015-12-10,2019-11-13,6188
Manuela Lazic,False,2018-10-15,2021-12-16,6189
Manuela Lazic,True,2016-07-26,2018-07-04,6189
Marc Burrows,False,2021-02-10,2022-02-09,6195
Marc Fennell,False,2008-06-08,2015-03-17,6196
Marc Lee,True,2008-07-16,2018-02-28,6198
Marc Nix,False,2004-05-06,2004-05-06,6200
Marc Savlov,False,2000-01-01,2001-02-07,6203
Marc Savlov,True,2000-01-01,2021-08-17,6203
Marcelo Stiletano,False,2017-11-27,2023-01-19,6207
Marcianne Miller,False,2006-04-08,2018-08-26,6209
Marco Cerritos,False,2008-08-29,2011-09-17,6210
Marcos Gandía,False,2016-06-07,2019-08-27,6215
Marcos Rebollo,False,2020-11-05,2020-11-05,6216
Marcus Beard,False,2019-03-04,2019-03-13,6217
Marcus D. Russell,False,2002-12-08,2002-12-08,6218
Marcy Cook,False,2016-06-20,2016-06-20,6220
Marcy Dermansky,False,2003-10-07,2011-06-10,6221
Margaret A. McGurk,False,2002-07-02,2021-08-19,6224
Margaret Pomeranz,False,2008-02-27,2023-01-09,6231
Margherita Pellegrino,False,2018-11-10,2018-12-01,6235
Margot Harrison,False,2010-03-12,2023-01-18,6237
Maria Lattila,False,2019-04-09,2023-01-17,6242
Maria Llull,False,2011-01-02,2011-01-02,6243
Mariana Tinoco Rivera,False,2022-11-21,2022-11-21,6252
Marianka Swain,True,2021-09-02,2021-09-02,6253
Maricar Estrella,True,2014-10-16,2018-12-13,6256
Marie Asner,False,2002-06-25,2023-02-02,6257
Marie-Christine Sourris,False,2011-03-15,2011-04-05,6260
Marija Djurovic,False,2016-03-28,2019-04-26,6261
Mariko Kato,False,2007-05-14,2007-05-14,6262
Mariko McDonald,False,2005-12-06,2014-12-04,6263
Mariló García,False,2020-11-02,2020-11-03,6267
Marina Ashioti,True,2023-01-20,2023-01-20,6268
Mario Alegre,False,2017-07-31,2022-12-15,6271
Mario Santiago,False,2018-10-05,2020-04-08,6273
Mariona Borrull,False,2019-09-05,2022-09-01,6277
Marisa Mirabal,False,2018-04-04,2019-04-15,6280
Marisa Mirabal,True,2022-09-24,2022-09-24,6280
Marjorie Baumgarten,True,2000-01-01,2020-12-02,6283
Marjorie Kase,False,2017-06-12,2019-05-29,6284
Mark Adams,False,2007-01-15,2019-03-28,6290
Mark Adams,True,2000-01-01,2003-07-29,6290
Mark Asch,False,2013-12-17,2020-02-29,6294
Mark Asch,True,2013-08-08,2018-12-13,6294
Mark Athitakis,False,2000-01-01,2004-09-28,6296
Mark Beaumont,False,2021-04-29,2021-04-29,6298
Mark Bell,False,2006-02-07,2015-05-14,6299
Mark Bourne,False,2006-04-04,2007-07-25,6300
Mark Bourne,True,2007-11-28,2009-02-10,6300
Mark Caro,True,2000-01-01,2020-04-21,6302
Mark Cassidy,False,2021-01-28,2022-01-13,6303
Mark Clark,False,2012-10-04,2012-10-04,6305
Mark Cooper,True,2005-11-03,2005-11-03,6308
Mark Daniell,False,2010-09-17,2011-09-30,6311
Mark Daniell,True,2016-06-09,2021-09-10,6311
Mark Dinning,True,2000-01-01,2017-07-04,6315
Mark Dujsik,False,2000-06-01,2023-03-10,6316
Mark Dujsik,True,2015-04-17,2019-04-17,6316
Mark Ellis,False,2012-05-22,2021-08-20,6318
Mark H. Harris,False,2013-01-08,2022-11-18,6323
Mark Halverson,False,2000-01-01,2012-10-08,6324
Mark Harrison,False,2018-11-14,2018-11-14,6329
Mark Jackson,False,2016-05-05,2023-02-05,6333
Mark Jenkins,False,2006-06-01,2022-11-17,6334
Mark Jenkins,True,2001-07-06,2019-04-16,6334
Mark Juddery,False,2017-09-19,2017-09-19,6337
Mark Keizer,False,2002-06-05,2022-02-11,6338
Mark Kermode,True,2001-04-13,2023-01-23,6340
Mark Monahan,True,2008-10-22,2015-06-23,6349
Mark Morris,False,2008-02-27,2008-03-24,6351
Mark Morris,True,2001-04-17,2001-04-17,6351
Mark Olsen,False,2002-06-01,2013-01-08,6354
Mark Olsen,True,2002-12-02,2017-05-18,6354
Mark Palermo,False,2002-08-22,2015-08-19,6356
Mark Pollard,False,2008-06-07,2010-01-26,6362
Mark R. Leeper,False,2000-01-01,2022-09-18,6363
Mark Ramshaw,False,2009-09-04,2009-09-11,6368
Mark Robison,False,2002-11-12,2004-10-28,6370
Mark Salisbury,False,2004-06-04,2011-03-02,6372
Mark Salisbury,True,2000-01-01,2021-09-08,6372
Mark Samuels,False,2007-10-19,2012-02-13,6374
Mark Schilling,False,2018-02-22,2020-10-01,6376
Mark Sells,False,2003-06-24,2013-01-18,6377
Mark Stevens,True,2003-03-04,2003-03-04,6383
Markie Robson-Scott,False,2016-10-13,2023-02-03,6392
Marlow Stern,False,2007-12-18,2021-09-10,6396
Marrit Ingman,True,2002-10-05,2007-10-06,6398
Martha Elena Violante,False,2015-11-26,2015-11-26,6411
Martin Carr,False,2020-10-21,2022-12-27,6417
Martin Chilton,True,2013-12-24,2020-12-18,6418
Martin Hoyle,True,2007-08-17,2023-01-21,6424
Martin Roberts,False,2010-03-05,2018-11-30,6428
Martin Scribbs,False,2004-01-10,2014-10-05,6429
Martin Unsworth,False,2015-10-08,2022-07-25,6433
Martina Hirsch,False,2020-04-27,2020-04-27,6434
Martyn Conterio,False,2014-04-11,2021-08-27,6439
Martyn Conterio,True,2010-05-06,2014-06-12,6439
Martyn Glanville,True,2001-04-17,2003-01-21,6441
Martín Rodríguez,False,2023-01-30,2023-02-01,6443
Mary Beth McAndrews,False,2021-03-20,2022-10-07,6447
Mary Carmen Albarrán,False,2020-04-08,2020-04-08,6449
Mary Clare Waireri,False,2012-09-18,2016-05-13,6450
Mary Elizabeth Williams,True,2000-01-01,2019-12-26,6454
Mary F. Pols,False,2000-01-01,2008-03-14,6455
Mary F. Pols,True,2009-01-09,2015-07-21,6455
Mary McNamara,True,2009-04-09,2009-04-09,6463
Mary O'Connor,False,2017-06-09,2017-06-12,6466
Mary Palmer,False,2017-05-10,2017-05-10,6467
MaryAnn Johanson,False,2000-01-01,2022-12-23,6471
MaryAnn Johanson,True,2010-09-22,2010-09-22,6471
Marykate Jasper,False,2017-10-24,2017-10-24,6475
María Caballero,False,2019-09-01,2019-11-13,6477
María Fernanda Mugica,False,2016-10-04,2022-05-19,6478
Mathew DeKinder,False,2011-04-10,2022-12-15,6485
Mathilde Dumazet,True,2016-05-19,2016-06-03,6486
Matt Arnoldi,False,2010-04-15,2011-02-17,6490
Matt Arnoldi,True,2002-06-11,2002-06-11,6490
Matt Bailey,False,2003-02-18,2006-07-30,6494
Matt Bochenski,True,2007-07-13,2012-10-11,6497
Matt Caracappa,False,2004-09-24,2006-07-21,6503
Matt Chapman,False,2011-09-07,2011-11-11,6504
Matt Cipolla,False,2020-01-16,2022-01-13,6505
Matt Cipolla,True,2020-07-27,2020-07-27,6505
Matt Donato,False,2012-09-14,2022-12-19,6512
Matt Easterbrook,False,2000-01-01,2004-02-04,6514
Matt Ford,True,2000-01-01,2001-04-17,6516
Matt Fowler,False,2010-06-17,2022-05-13,6517
Matt Glasby,False,2007-07-06,2022-07-07,6518
Matt Glasby,True,2008-03-12,2011-08-04,6518
Matt Goldberg,False,2010-05-21,2021-12-13,6520
Matt Hill,False,2015-09-03,2016-07-11,6522
Matt Kelemen,False,2004-01-28,2014-12-04,6528
Matt Knowler,False,2021-03-22,2021-03-22,6530
Matt Langdon,False,2002-10-27,2003-10-26,6531
Matt Lawrence,False,2000-01-01,2000-01-01,6532
Matt Looker,False,2012-09-13,2020-03-05,6533
Matt Maytum,False,2013-03-22,2021-12-02,6535
Matt McAllister,False,2003-11-22,2011-05-14,6536
Matt McKillop,False,2005-04-26,2008-10-24,6537
Matt McNally,False,2007-01-15,2007-01-15,6538
Matt McNally,True,2007-02-27,2008-04-08,6538
Matt Mueller,False,2007-02-14,2014-10-13,6542
Matt Mueller,True,2000-01-01,2011-09-20,6542
Matt Neal,False,2010-08-17,2023-03-06,6544
Matt Norris,False,2003-05-28,2005-05-05,6547
Matt Pais,False,2005-11-17,2023-01-30,6549
Matt Pais,True,2006-08-13,2020-04-28,6549
Matt Patches,False,2011-10-07,2021-10-22,6551
Matt Patches,True,2013-06-05,2014-03-09,6551
Matt Prigge,False,2000-01-01,2017-08-03,6553
Matt Radz,False,2023-02-15,2023-02-15,6554
Matt Risley,False,2009-08-24,2014-12-08,6557
Matt Risley,True,2011-09-16,2011-11-10,6557
Matt Rodriguez,False,2018-10-10,2022-12-16,6561
Matt Singer,True,2005-04-26,2022-12-16,6566
Matt Stanger,False,2012-03-27,2012-03-27,6568
Matt Turner,True,2019-12-05,2019-12-05,6570
Matt Wolf,False,2015-01-06,2021-08-02,6575
Matt Wolf,True,2000-01-01,2018-01-18,6575
Matt Zoller Seitz,True,2004-01-20,2021-10-29,6578
Matthew Aguilar,False,2019-11-04,2019-11-15,6579
Matthew Anderson,False,2016-04-07,2021-03-08,6581
Matthew Anderson,True,2015-07-23,2015-07-23,6581
Matthew Bond,False,2014-10-21,2022-05-16,6584
Matthew De Abaitua,False,2002-10-13,2015-04-01,6589
Matthew Eng,False,2019-05-01,2019-05-02,6593
Matthew Eng,True,2016-10-06,2017-02-01,6593
Matthew Groizard,False,2018-11-05,2019-05-24,6598
Matthew Lee,False,2019-03-05,2019-06-04,6607
Matthew Leyland,False,2007-02-09,2022-04-11,6608
Matthew Leyland,True,2003-12-02,2008-07-18,6608
Matthew Lickona,False,2022-08-19,2022-08-19,6610
Matthew Lickona,True,2014-05-01,2022-12-23,6610
Matthew Love,True,2012-02-29,2012-02-29,6612
Matthew Migliorini,False,2018-11-06,2019-03-01,6614
Matthew Monagle,False,2016-07-22,2017-10-31,6615
Matthew Monagle,True,2018-07-12,2021-04-29,6615
Matthew Nestel,False,2008-10-31,2011-07-22,6617
Matthew Norman,True,2017-03-17,2019-04-15,6618
Matthew O'Connell,False,2014-03-13,2016-06-23,6619
Matthew Odam,False,2012-11-21,2015-03-27,6620
Matthew Pejkovic,False,2010-04-07,2023-01-24,6623
Matthew Razak,False,2008-12-20,2020-01-17,6624
Matthew Sorrento,False,2006-05-30,2015-11-26,6630
Matthew T. Hall,False,2014-04-03,2014-04-03,6633
Matthew Taylor,False,2022-01-21,2022-01-21,6634
Matthew Taylor,True,2016-02-05,2016-02-05,6634
Matthew Thrift,True,2012-02-09,2017-07-28,6636
Matthew Turner,False,2002-10-30,2022-09-02,6638
Matthew Wright,False,2016-05-19,2016-05-19,6641
Max Copeman,False,2022-01-20,2022-01-20,6657
Max Messier,False,2000-01-01,2008-07-11,6664
Maximilian Von Thun,False,2016-04-13,2019-01-25,6674
Maxine Bodicoat,False,2018-11-10,2018-11-10,6675
Mayer Nissim,False,2009-08-07,2016-09-29,6684
Meagan Navarro,True,2018-03-14,2022-10-05,6686
Meena Iyer,False,2015-05-12,2017-12-07,6689
Meg Grant,False,2018-10-08,2019-03-28,6691
Megan Basham,False,2018-02-01,2021-07-02,6695
Megan Rosenfeld,True,2000-01-01,2001-10-05,6705
Megan Spencer,False,2014-08-24,2023-03-13,6707
Mel Campbell,False,2015-08-14,2022-08-29,6715
Melanie McDonagh,False,2017-03-16,2017-03-16,6718
Melanie McDonagh,True,2012-10-16,2016-11-20,6718
Melissa Anderson,True,2007-02-03,2022-05-24,6724
Melissa Camacho,False,2011-01-02,2017-04-10,6725
Melissa Hannon,False,2020-03-01,2022-10-05,6727
Melissa McGibbon,False,2005-02-08,2005-02-08,6733
Melissa Morrison,False,2000-01-01,2002-06-05,6734
Melissa Morrison,True,2000-01-01,2000-01-01,6734
Meredith Jill Brown,False,2021-08-24,2021-08-24,6745
Merle Bertrand,False,2002-08-14,2007-03-27,6750
Mhairi Brennan,False,2011-04-13,2011-04-13,6756
Michael A. Smith,False,2004-11-01,2022-06-27,6763
Michael Adams,False,2008-05-05,2015-02-22,6765
Michael Arbeiter,False,2012-04-16,2019-12-30,6768
Michael Atkinson,False,2001-04-16,2023-01-03,6770
Michael Atkinson,True,2000-01-01,2018-07-10,6770
Michael Black,False,2006-03-23,2011-10-13,6776
Michael Bonner,False,2009-05-08,2017-12-20,6780
Michael Brody,False,2002-09-28,2005-05-28,6783
Michael Clark,False,2021-10-24,2023-03-02,6791
Michael Clawson,False,2002-07-13,2006-08-24,6792
Michael D. Reid,False,2002-06-28,2023-02-15,6798
Michael Dequina,False,2000-01-01,2021-11-08,6800
Michael Drakulich,False,2002-06-17,2008-07-07,6802
Michael E. Grost,False,2004-08-03,2017-09-13,6807
Michael Ferraro,False,2004-08-10,2009-02-08,6811
Michael Gallucci,False,2012-04-04,2012-04-04,6815
Michael Gillespie,False,2010-02-16,2010-02-16,6816
Michael Gingold,False,2017-04-22,2022-09-28,6817
Michael Gingold,True,2016-07-01,2020-01-16,6817
Michael H. Price,False,2004-12-07,2008-02-13,6822
Michael H. Price,True,2020-12-12,2023-03-31,6822
Michael Haile,False,2002-06-05,2002-06-05,6824
Michael Hann,True,2011-10-20,2014-09-04,6825
Michael J. Casey,False,2019-04-26,2022-12-21,6831
Michael Jaconelli,False,2016-02-29,2016-02-29,6833
Michael Jones,True,2017-08-15,2022-09-15,6834
Michael Leader,False,2010-08-26,2015-01-05,6842
Michael Leader,True,2011-07-21,2018-09-08,6842
Michael Nordine,False,2011-10-14,2022-12-13,6859
Michael Nordine,True,2012-02-17,2019-07-13,6859
Michael O'Sullivan,False,2016-10-21,2017-09-01,6861
Michael O'Sullivan,True,2000-01-01,2023-02-15,6861
Michael Ordoña,False,2017-10-20,2019-02-06,6864
Michael Ordoña,True,2006-09-01,2022-03-17,6864
Michael Papadopoulos,False,2013-01-23,2013-01-23,6866
Michael Pattison,True,2014-09-11,2015-02-07,6868
Michael Phillips,False,2001-10-19,2003-10-23,6871
Michael Phillips,True,2005-08-18,2022-12-20,6871
Michael Scheinfeld,False,2007-06-04,2019-05-23,6882
Michael Senft,True,2005-06-03,2005-09-29,6884
Michael Soccio,False,2010-07-08,2010-07-08,6891
Michael Sragow,False,2002-11-08,2023-03-29,6892
Michael Sragow,True,2000-01-01,2022-06-21,6892
Michael Szymanski,False,2002-04-16,2022-09-30,6894
Michael Thomson,True,2000-01-01,2008-10-07,6897
Michael Tunison,False,2000-01-01,2005-04-23,6899
"Michael W. Phillips, Jr.",False,1999-10-15,2011-12-30,6903
Michael Ward,False,2019-01-07,2022-12-26,6906
Michael Wilmington,False,2008-07-10,2022-08-19,6908
Michael Wilmington,True,2000-01-01,2023-02-02,6908
Michelle Devereaux,False,2015-09-24,2017-01-16,6924
Michelle Jaworski,False,2017-01-17,2023-02-21,6925
Michelle Kisner,False,2018-11-01,2023-03-13,6926
Michelle Lamont,False,2009-11-03,2009-11-03,6928
Michelle Lee,False,2005-12-02,2006-01-24,6929
Michelle Orange,False,2007-01-31,2020-01-13,6930
Michelle Orange,True,2007-05-29,2016-03-01,6930
Michelle Swope,False,2019-11-05,2019-11-05,6935
Michelle Thomas,False,2004-07-20,2018-10-31,6936
Michelle da Silva,False,2018-09-11,2018-09-11,6937
Mick Corfield,False,2012-10-25,2012-10-25,6938
Mick LaSalle,False,2000-01-01,2000-01-01,6939
Mick LaSalle,True,2000-01-01,2023-01-11,6939
Mickey Ellison,False,2005-10-10,2005-10-10,6941
Mickey McMonagle,False,2009-02-05,2009-06-12,6942
Miguel Gonzalez,False,2010-06-03,2010-06-03,6946
Miguel Muñoz Garnica,False,2017-04-11,2021-07-15,6948
Miguel Romero Fernández,False,2019-06-11,2021-12-14,6950
Miguel Ángel Romero,False,2022-09-29,2022-11-28,6952
Mike Barkacs,False,2005-07-05,2005-07-05,6955
Mike Barnard,False,2000-06-01,2014-08-12,6956
Mike Bell,False,2000-12-24,2005-11-09,6957
Mike Brett,True,2007-09-21,2007-11-21,6958
Mike Cecchini,False,2017-03-19,2020-03-17,6960
Mike D'Angelo,False,2000-01-01,2018-10-18,6962
Mike D'Angelo,True,2002-06-22,2021-12-01,6962
Mike Davies,False,2014-08-20,2023-02-03,6966
Mike Edwards,False,2011-02-01,2011-04-08,6969
Mike Hale,True,2009-08-03,2016-04-28,6978
Mike Kerrigan,False,2000-01-01,2002-06-05,6981
Mike Mazzanti,False,2017-03-03,2020-02-28,6986
Mike McCahill,False,2009-02-20,2017-09-05,6987
Mike McCahill,True,2008-07-01,2021-08-26,6987
Mike McGranaghan,False,2000-01-01,2023-01-10,6991
Mike Muncer,False,2022-03-24,2022-03-24,6993
Mike Pearson,False,2014-06-13,2018-10-26,6995
Mike Pearson,True,2007-07-03,2008-07-11,6995
Mike Prevatt,False,2012-10-09,2012-10-09,6998
Mike Reyes,False,2014-08-22,2022-03-16,7000
Mike Robinson,False,2002-12-17,2002-12-17,7001
Mike Ross,False,2001-12-19,2003-12-17,7002
Mike Sage,False,2003-07-16,2009-03-12,7005
Mike Scott,False,2009-07-17,2023-02-15,7006
Mike Watt,False,2003-06-24,2003-06-24,7014
Mikel Zorrilla,False,2015-04-20,2023-01-20,7015
Milana Vujkov,False,2021-07-29,2023-03-21,7018
Miles Beller,True,2001-02-16,2017-10-03,7022
Miles Fielder,False,2012-04-17,2019-04-27,7024
Miles Fielder,True,2004-06-04,2006-04-01,7024
Millicent Thomas,False,2018-10-18,2019-12-21,7029
Millie Stein,False,2009-06-19,2009-06-19,7030
Mindy Farabee,True,2012-05-31,2012-05-31,7038
Miranda Sawyer,True,2013-05-21,2014-12-06,7039
Mireia Mullor,False,2020-01-17,2021-12-21,7041
Miriam Bale,False,2014-03-13,2014-03-13,7042
Miriam Bale,True,2011-01-02,2016-11-30,7042
Mirito Torreiro,False,2019-11-05,2022-06-28,7045
Mohar Basu,False,2015-05-29,2017-11-09,7057
Moira Sullivan,False,2003-04-10,2013-09-18,7059
Molly Freeman,False,2017-05-19,2022-07-14,7065
Molly Laich,False,2015-11-16,2017-08-28,7069
Monica Castillo,True,2011-06-27,2021-06-09,7074
Monica Reid,False,2018-08-27,2022-07-29,7080
Monique Jones,False,2018-12-07,2022-09-09,7086
Monisha Rajesh,True,2007-08-10,2009-02-26,7087
MontiLee Stormer,False,2020-03-04,2023-01-12,7088
Mordaunt Hall,True,2001-05-12,2020-08-31,7089
Morgan Jeffery,False,2018-07-12,2018-07-12,7092
